,request,time,billed_time,memory,used_memory,read,write,function
0,6b094482-8770-5dfe-bae0-1966a8a39fe5,46.76,47,512,84,6b094482-8770-5dfe-bae0-1966a8a39fe5,1.0,writer
1,ca7f22e3-4662-5f8d-858d-7f0769b18f31,54.11,55,512,84,ca7f22e3-4662-5f8d-858d-7f0769b18f31,2.0,writer
2,0c46b3cd-58b7-5463-ae42-ee2977659788,69.52,70,512,84,0c46b3cd-58b7-5463-ae42-ee2977659788,2.0,writer
3,937a5af4-00b8-5af0-9fdc-07102f6addcb,62.78,63,512,84,937a5af4-00b8-5af0-9fdc-07102f6addcb,2.0,writer
4,57e5f185-42e5-54c4-9b43-ac616d375afb,57.67,58,512,84,57e5f185-42e5-54c4-9b43-ac616d375afb,2.0,writer
5,68782be5-9eb3-56f6-89c6-7601b161bad3,48.45,49,512,84,68782be5-9eb3-56f6-89c6-7601b161bad3,2.0,writer
6,175274e5-f329-51c5-89e7-2901dcf8053e,55.33,56,512,84,175274e5-f329-51c5-89e7-2901dcf8053e,2.0,writer
7,55a1bfdc-0669-51a4-82d9-e23829b8bf46,83.33,84,512,84,55a1bfdc-0669-51a4-82d9-e23829b8bf46,2.0,writer
8,21f82127-6353-59a3-a1e6-7cc34c82855a,60.00,61,512,84,21f82127-6353-59a3-a1e6-7cc34c82855a,2.0,writer
9,45a14a7d-a314-5ae1-8562-17998cc58338,55.09,56,512,84,45a14a7d-a314-5ae1-8562-17998cc58338,2.0,writer
10,4a79db90-4dc6-5d0e-8bd8-86746217e08f,54.36,55,512,84,4a79db90-4dc6-5d0e-8bd8-86746217e08f,2.0,writer
11,1f24b553-b80f-57d4-8300-e8b797dff646,52.78,53,512,84,1f24b553-b80f-57d4-8300-e8b797dff646,2.0,writer
12,ef362627-b834-5305-a877-7bc397e4bea2,59.50,60,512,84,ef362627-b834-5305-a877-7bc397e4bea2,2.0,writer
13,11aa3f38-495d-56e8-a07b-62dc668dec6d,64.05,65,512,84,11aa3f38-495d-56e8-a07b-62dc668dec6d,2.0,writer
14,c5347adc-ecee-5381-8302-2738c3213ccd,58.56,59,512,84,c5347adc-ecee-5381-8302-2738c3213ccd,2.0,writer
15,8bc2c166-dd95-5b09-beb6-9c82f25a1956,59.63,60,512,84,8bc2c166-dd95-5b09-beb6-9c82f25a1956,2.0,writer
16,2e69a65d-7375-5ccc-b4bc-fbb95cbab96d,62.59,63,512,84,2e69a65d-7375-5ccc-b4bc-fbb95cbab96d,2.0,writer
17,f7987aab-3d85-5dc6-963a-274f124a8fe0,59.43,60,512,84,f7987aab-3d85-5dc6-963a-274f124a8fe0,2.0,writer
18,ba9e338b-a9f5-5fb4-bdea-6e6f863ae794,58.13,59,512,84,ba9e338b-a9f5-5fb4-bdea-6e6f863ae794,2.0,writer
19,849682a2-9c5d-5dd7-b6fa-df46b393fb0f,54.54,55,512,84,849682a2-9c5d-5dd7-b6fa-df46b393fb0f,2.0,writer
20,f6244a13-b97f-51be-98f5-17f796b13023,69.83,70,512,84,f6244a13-b97f-51be-98f5-17f796b13023,2.0,writer
21,efb6eac3-73ea-5b7a-9573-b7275c2489da,52.38,53,512,84,efb6eac3-73ea-5b7a-9573-b7275c2489da,2.0,writer
22,8bd909a7-843a-5f84-b480-5443abf4b278,52.26,53,512,84,8bd909a7-843a-5f84-b480-5443abf4b278,2.0,writer
23,4f9a278f-2932-54b2-b424-7a6b06ffebd1,66.28,67,512,84,4f9a278f-2932-54b2-b424-7a6b06ffebd1,2.0,writer
24,5c2d20fd-e0a6-514a-9c48-7d19cf6b1aee,54.11,55,512,84,5c2d20fd-e0a6-514a-9c48-7d19cf6b1aee,2.0,writer
25,d7654772-ad0c-50c9-aa70-1a9682c1b611,61.97,62,512,84,d7654772-ad0c-50c9-aa70-1a9682c1b611,2.0,writer
26,83b28e91-6fc2-586a-b0b8-d375400ffd5b,60.67,61,512,84,83b28e91-6fc2-586a-b0b8-d375400ffd5b,2.0,writer
27,412b6bac-726c-5937-bfc4-36485da03b3a,56.16,57,512,84,412b6bac-726c-5937-bfc4-36485da03b3a,2.0,writer
28,00d7c48e-74bc-5338-a213-996a5b70d4c4,62.19,63,512,84,00d7c48e-74bc-5338-a213-996a5b70d4c4,2.0,writer
29,1b93eaa0-5be6-5c3f-83cf-b744742aa09e,52.60,53,512,84,1b93eaa0-5be6-5c3f-83cf-b744742aa09e,2.0,writer
