,data,size,queue,memory,type,is_cold
0,0.0007984638214111328,0,pubsub,2048,rtt,
1,0.0008521080017089844,0,pubsub,2048,rtt,
2,0.0006728172302246094,0,pubsub,2048,rtt,
3,0.0006551742553710938,0,pubsub,2048,rtt,
4,0.0006840229034423828,0,pubsub,2048,rtt,
5,0.0009410381317138672,0,pubsub,2048,rtt,
6,0.0006508827209472656,0,pubsub,2048,rtt,
7,0.0007271766662597656,0,pubsub,2048,rtt,
8,0.0008728504180908203,0,pubsub,2048,rtt,
9,0.000644683837890625,0,pubsub,2048,rtt,
10,0.0006420612335205078,0,pubsub,2048,rtt,
11,0.0024328231811523438,0,pubsub,2048,rtt,
12,0.0009241104125976562,0,pubsub,2048,rtt,
13,0.0008027553558349609,0,pubsub,2048,rtt,
14,0.0011973381042480469,0,pubsub,2048,rtt,
15,0.0009307861328125,0,pubsub,2048,rtt,
16,0.0010151863098144531,0,pubsub,2048,rtt,
17,0.0009059906005859375,0,pubsub,2048,rtt,
18,0.0006737709045410156,0,pubsub,2048,rtt,
19,0.0008535385131835938,0,pubsub,2048,rtt,
20,0.0008144378662109375,0,pubsub,2048,rtt,
21,0.0007359981536865234,0,pubsub,2048,rtt,
22,0.001161813735961914,0,pubsub,2048,rtt,
23,0.0007963180541992188,0,pubsub,2048,rtt,
24,0.0011043548583984375,0,pubsub,2048,rtt,
25,0.0008013248443603516,0,pubsub,2048,rtt,
26,0.0006794929504394531,0,pubsub,2048,rtt,
27,0.0007777214050292969,0,pubsub,2048,rtt,
28,0.001085042953491211,0,pubsub,2048,rtt,
29,0.0007038116455078125,0,pubsub,2048,rtt,
30,0.0007348060607910156,0,pubsub,2048,rtt,
31,0.0006096363067626953,0,pubsub,2048,rtt,
32,0.0006680488586425781,0,pubsub,2048,rtt,
33,0.0008149147033691406,0,pubsub,2048,rtt,
34,0.0007901191711425781,0,pubsub,2048,rtt,
35,0.000614166259765625,0,pubsub,2048,rtt,
36,0.0008001327514648438,0,pubsub,2048,rtt,
37,0.0005927085876464844,0,pubsub,2048,rtt,
38,0.0007357597351074219,0,pubsub,2048,rtt,
39,0.0006284713745117188,0,pubsub,2048,rtt,
40,0.0006861686706542969,0,pubsub,2048,rtt,
41,0.0011887550354003906,0,pubsub,2048,rtt,
42,0.0007445812225341797,0,pubsub,2048,rtt,
43,0.0005598068237304688,0,pubsub,2048,rtt,
44,0.001013040542602539,0,pubsub,2048,rtt,
45,0.002002716064453125,0,pubsub,2048,rtt,
46,0.0007240772247314453,0,pubsub,2048,rtt,
47,0.0009226799011230469,0,pubsub,2048,rtt,
48,0.0008687973022460938,0,pubsub,2048,rtt,
49,0.0006973743438720703,0,pubsub,2048,rtt,
50,0.0007574558258056641,0,pubsub,2048,rtt,
51,0.0012209415435791016,0,pubsub,2048,rtt,
52,0.0009226799011230469,0,pubsub,2048,rtt,
53,0.0007867813110351562,0,pubsub,2048,rtt,
54,0.0007560253143310547,0,pubsub,2048,rtt,
55,0.0007302761077880859,0,pubsub,2048,rtt,
56,0.0007491111755371094,0,pubsub,2048,rtt,
57,0.0006933212280273438,0,pubsub,2048,rtt,
58,0.0006287097930908203,0,pubsub,2048,rtt,
59,0.0007855892181396484,0,pubsub,2048,rtt,
60,0.0008554458618164062,0,pubsub,2048,rtt,
61,0.0009219646453857422,0,pubsub,2048,rtt,
62,0.0008134841918945312,0,pubsub,2048,rtt,
63,0.0008549690246582031,0,pubsub,2048,rtt,
64,0.0007135868072509766,0,pubsub,2048,rtt,
65,0.0007355213165283203,0,pubsub,2048,rtt,
66,0.0007722377777099609,0,pubsub,2048,rtt,
67,0.0008463859558105469,0,pubsub,2048,rtt,
68,0.000934600830078125,0,pubsub,2048,rtt,
69,0.0006718635559082031,0,pubsub,2048,rtt,
70,0.0008754730224609375,0,pubsub,2048,rtt,
71,0.0008358955383300781,0,pubsub,2048,rtt,
72,0.001050710678100586,0,pubsub,2048,rtt,
73,0.0006422996520996094,0,pubsub,2048,rtt,
74,0.0009038448333740234,0,pubsub,2048,rtt,
75,0.0008251667022705078,0,pubsub,2048,rtt,
76,0.0009186267852783203,0,pubsub,2048,rtt,
77,0.0007741451263427734,0,pubsub,2048,rtt,
78,0.0012581348419189453,0,pubsub,2048,rtt,
79,0.0008318424224853516,0,pubsub,2048,rtt,
80,0.000782012939453125,0,pubsub,2048,rtt,
81,0.0008487701416015625,0,pubsub,2048,rtt,
82,0.0006906986236572266,0,pubsub,2048,rtt,
83,0.0013437271118164062,0,pubsub,2048,rtt,
84,0.0008826255798339844,0,pubsub,2048,rtt,
85,0.0006783008575439453,0,pubsub,2048,rtt,
86,0.0007753372192382812,0,pubsub,2048,rtt,
87,0.0006327629089355469,0,pubsub,2048,rtt,
88,0.0008013248443603516,0,pubsub,2048,rtt,
89,0.0006878376007080078,0,pubsub,2048,rtt,
90,0.0006895065307617188,0,pubsub,2048,rtt,
91,0.0008113384246826172,0,pubsub,2048,rtt,
92,0.000982522964477539,0,pubsub,2048,rtt,
93,0.0009639263153076172,0,pubsub,2048,rtt,
94,0.0006940364837646484,0,pubsub,2048,rtt,
95,0.0012307167053222656,0,pubsub,2048,rtt,
96,0.0006883144378662109,0,pubsub,2048,rtt,
97,0.0008840560913085938,0,pubsub,2048,rtt,
98,0.0007252693176269531,0,pubsub,2048,rtt,
99,0.0020515918731689453,0,pubsub,2048,rtt,
100,0.5811104774475098,64,pubsub,2048,invocation,False
101,0.23407888412475586,64,pubsub,2048,invocation,False
102,0.16785049438476562,64,pubsub,2048,invocation,False
103,0.2000260353088379,64,pubsub,2048,invocation,False
104,0.19815468788146973,64,pubsub,2048,invocation,False
105,0.20019149780273438,64,pubsub,2048,invocation,False
106,0.19476771354675293,64,pubsub,2048,invocation,False
107,0.20383167266845703,64,pubsub,2048,invocation,False
108,0.19893312454223633,64,pubsub,2048,invocation,False
109,0.2009899616241455,64,pubsub,2048,invocation,False
110,0.1975693702697754,64,pubsub,2048,invocation,False
111,0.2045459747314453,64,pubsub,2048,invocation,False
112,0.20108270645141602,64,pubsub,2048,invocation,False
113,0.20637083053588867,64,pubsub,2048,invocation,False
114,0.20440936088562012,64,pubsub,2048,invocation,False
115,0.20304083824157715,64,pubsub,2048,invocation,False
116,0.20607733726501465,64,pubsub,2048,invocation,False
117,0.20147061347961426,64,pubsub,2048,invocation,False
118,0.15238690376281738,64,pubsub,2048,invocation,False
119,0.20853662490844727,64,pubsub,2048,invocation,False
120,0.21364784240722656,64,pubsub,2048,invocation,False
121,0.21414995193481445,64,pubsub,2048,invocation,False
122,0.16053271293640137,64,pubsub,2048,invocation,False
123,0.2485642433166504,64,pubsub,2048,invocation,False
124,0.15724992752075195,64,pubsub,2048,invocation,False
125,0.19859099388122559,64,pubsub,2048,invocation,False
126,0.2033681869506836,64,pubsub,2048,invocation,False
127,0.19520187377929688,64,pubsub,2048,invocation,False
128,0.20387053489685059,64,pubsub,2048,invocation,False
129,0.19762396812438965,64,pubsub,2048,invocation,False
130,0.20093321800231934,64,pubsub,2048,invocation,False
131,0.19724249839782715,64,pubsub,2048,invocation,False
132,0.20041871070861816,64,pubsub,2048,invocation,False
133,0.20169472694396973,64,pubsub,2048,invocation,False
134,0.2035818099975586,64,pubsub,2048,invocation,False
135,0.20369720458984375,64,pubsub,2048,invocation,False
136,0.2052936553955078,64,pubsub,2048,invocation,False
137,0.20399141311645508,64,pubsub,2048,invocation,False
138,0.20478296279907227,64,pubsub,2048,invocation,False
139,0.20272111892700195,64,pubsub,2048,invocation,False
140,0.1988511085510254,64,pubsub,2048,invocation,False
141,0.19725561141967773,64,pubsub,2048,invocation,False
142,0.21350526809692383,64,pubsub,2048,invocation,False
143,0.25209712982177734,64,pubsub,2048,invocation,False
144,0.20191287994384766,64,pubsub,2048,invocation,False
145,0.19958925247192383,64,pubsub,2048,invocation,False
146,0.1947319507598877,64,pubsub,2048,invocation,False
147,0.20186305046081543,64,pubsub,2048,invocation,False
148,0.20202064514160156,64,pubsub,2048,invocation,False
149,0.20142054557800293,64,pubsub,2048,invocation,False
150,0.19991731643676758,64,pubsub,2048,invocation,False
151,0.1992330551147461,64,pubsub,2048,invocation,False
152,0.20136594772338867,64,pubsub,2048,invocation,False
153,0.19558024406433105,64,pubsub,2048,invocation,False
154,0.1986551284790039,64,pubsub,2048,invocation,False
155,0.19826292991638184,64,pubsub,2048,invocation,False
156,0.2029416561126709,64,pubsub,2048,invocation,False
157,0.20077013969421387,64,pubsub,2048,invocation,False
158,0.20565295219421387,64,pubsub,2048,invocation,False
159,0.2124323844909668,64,pubsub,2048,invocation,False
160,0.20323419570922852,64,pubsub,2048,invocation,False
161,0.19829869270324707,64,pubsub,2048,invocation,False
162,0.20741796493530273,64,pubsub,2048,invocation,False
163,0.20154976844787598,64,pubsub,2048,invocation,False
164,0.21011829376220703,64,pubsub,2048,invocation,False
165,0.202193021774292,64,pubsub,2048,invocation,False
166,0.20343899726867676,64,pubsub,2048,invocation,False
167,0.2000880241394043,64,pubsub,2048,invocation,False
168,0.16582298278808594,64,pubsub,2048,invocation,False
169,0.20638775825500488,64,pubsub,2048,invocation,False
170,0.5889461040496826,64,pubsub,2048,invocation,False
171,0.20737481117248535,64,pubsub,2048,invocation,False
172,0.20084667205810547,64,pubsub,2048,invocation,False
173,0.19687342643737793,64,pubsub,2048,invocation,False
174,0.2001490592956543,64,pubsub,2048,invocation,False
175,0.20078086853027344,64,pubsub,2048,invocation,False
176,0.2005021572113037,64,pubsub,2048,invocation,False
177,0.19887614250183105,64,pubsub,2048,invocation,False
178,0.2028026580810547,64,pubsub,2048,invocation,False
179,0.20396828651428223,64,pubsub,2048,invocation,False
180,0.19922828674316406,64,pubsub,2048,invocation,False
181,0.20351815223693848,64,pubsub,2048,invocation,False
182,0.19647502899169922,64,pubsub,2048,invocation,False
183,0.20434308052062988,64,pubsub,2048,invocation,False
184,0.20094633102416992,64,pubsub,2048,invocation,False
185,0.2091515064239502,64,pubsub,2048,invocation,False
186,0.19055533409118652,64,pubsub,2048,invocation,False
187,0.20006227493286133,64,pubsub,2048,invocation,False
