,request,time,billed_time,memory,used_memory,read,write,function
0,8939682c-1bcd-46a2-8ee4-b1beeeab1b0e,51.42,52,512,77,8939682c-1bcd-46a2-8ee4-b1beeeab1b0e,1.0,writer
1,a4d8ef29-a46c-410f-a243-48936d7d099d,127.22,128,512,77,a4d8ef29-a46c-410f-a243-48936d7d099d,2.0,writer
2,159bcce1-3447-4851-b956-4e909c061216,104.90,105,512,77,159bcce1-3447-4851-b956-4e909c061216,2.0,writer
3,4e1a3710-0465-4922-8a8c-ea2e5722c909,104.35,105,512,77,4e1a3710-0465-4922-8a8c-ea2e5722c909,2.0,writer
4,a8aad6e4-ca4c-4b64-88ba-9bf2bd510731,99.72,100,512,77,a8aad6e4-ca4c-4b64-88ba-9bf2bd510731,2.0,writer
5,b2715e7e-a977-4609-8ef6-d6bcad34ba21,120.45,121,512,77,b2715e7e-a977-4609-8ef6-d6bcad34ba21,2.0,writer
6,ae452657-573f-42c9-a008-278422ebcc39,128.31,129,512,77,ae452657-573f-42c9-a008-278422ebcc39,2.0,writer
7,09775a29-67de-4972-bfc1-b70e3935b707,146.25,147,512,77,09775a29-67de-4972-bfc1-b70e3935b707,2.0,writer
8,42b519f2-96dc-4d2d-850f-49ec44e5bba2,124.76,125,512,77,42b519f2-96dc-4d2d-850f-49ec44e5bba2,2.0,writer
9,1859a8be-d67f-4b84-ab1a-d4424597d14e,115.23,116,512,77,1859a8be-d67f-4b84-ab1a-d4424597d14e,2.0,writer
10,dbb594c1-d83f-431d-a2a4-7672b711812b,113.25,114,512,77,dbb594c1-d83f-431d-a2a4-7672b711812b,2.0,writer
11,70820aba-f19a-4887-8379-c2aad791c364,118.35,119,512,77,70820aba-f19a-4887-8379-c2aad791c364,2.0,writer
12,b98fc17b-cb12-4ccc-a509-bf6807509874,98.64,99,512,77,b98fc17b-cb12-4ccc-a509-bf6807509874,2.0,writer
13,d4f8dc93-a5b1-4aba-90e9-ede64cd93957,102.86,103,512,77,d4f8dc93-a5b1-4aba-90e9-ede64cd93957,2.0,writer
14,cfd59867-6af4-4e06-9464-733047dc34a1,105.94,106,512,77,cfd59867-6af4-4e06-9464-733047dc34a1,2.0,writer
15,ba0f3696-b231-4496-b308-ea078c01be4c,112.04,113,512,77,ba0f3696-b231-4496-b308-ea078c01be4c,2.0,writer
16,099a7ad1-b8c2-4284-b757-ea36fcf3c0a3,102.17,103,512,77,099a7ad1-b8c2-4284-b757-ea36fcf3c0a3,2.0,writer
17,f5dc73b2-4337-4805-a0b6-a6940f69df58,144.33,145,512,77,f5dc73b2-4337-4805-a0b6-a6940f69df58,2.0,writer
18,a43e7f36-a047-4e07-a6d4-f0bde1afb804,99.82,100,512,77,a43e7f36-a047-4e07-a6d4-f0bde1afb804,2.0,writer
19,93d6564f-6e0b-4260-a25d-720af8821c28,137.18,138,512,77,93d6564f-6e0b-4260-a25d-720af8821c28,2.0,writer
20,65c9588a-74fb-4653-9ed0-5579d5040b7d,111.88,112,512,77,65c9588a-74fb-4653-9ed0-5579d5040b7d,2.0,writer
21,04b5e211-8b8d-4275-9a4c-98f18c8c46f4,100.21,101,512,77,04b5e211-8b8d-4275-9a4c-98f18c8c46f4,2.0,writer
22,f8103287-cb3a-43b1-923d-63c0a9b62a6e,105.64,106,512,77,f8103287-cb3a-43b1-923d-63c0a9b62a6e,2.0,writer
23,9cad5df1-3de4-4253-b485-041224c6d34c,115.32,116,512,77,9cad5df1-3de4-4253-b485-041224c6d34c,2.0,writer
24,869cd2ed-caf5-4db3-abe6-7dd578e3d8b6,110.51,111,512,77,869cd2ed-caf5-4db3-abe6-7dd578e3d8b6,2.0,writer
25,7b5489d9-eaf9-4cc7-85cb-341d7067039b,115.08,116,512,77,7b5489d9-eaf9-4cc7-85cb-341d7067039b,2.0,writer
26,e123e476-4d95-4960-9ac9-2a9de7732a65,98.02,99,512,77,e123e476-4d95-4960-9ac9-2a9de7732a65,2.0,writer
27,d60fcee8-e76e-47ab-8e71-e37d00c0adc9,118.08,119,512,77,d60fcee8-e76e-47ab-8e71-e37d00c0adc9,2.0,writer
28,b3b946eb-be79-40d7-80e2-95bb5ea41d34,116.43,117,512,77,b3b946eb-be79-40d7-80e2-95bb5ea41d34,2.0,writer
29,bc689d86-368c-42c7-86ea-8a30cb0980e8,110.00,111,512,77,bc689d86-368c-42c7-86ea-8a30cb0980e8,2.0,writer
30,2af6ed77-20a6-4dc3-b558-e9f6df625882,98.70,99,512,77,2af6ed77-20a6-4dc3-b558-e9f6df625882,2.0,writer
31,02fa6da1-1845-46a7-b55e-4cb8fbec45f6,117.61,118,512,77,02fa6da1-1845-46a7-b55e-4cb8fbec45f6,2.0,writer
32,5c3d5a54-8ee0-424a-97e9-7d965ca4bdd3,115.78,116,512,77,5c3d5a54-8ee0-424a-97e9-7d965ca4bdd3,2.0,writer
33,ea22542f-06ca-4f1c-b1f9-a433d8f516eb,136.47,137,512,77,ea22542f-06ca-4f1c-b1f9-a433d8f516eb,2.0,writer
34,cae03b5d-caed-4ebf-9d2f-995006745e6e,121.19,122,512,77,cae03b5d-caed-4ebf-9d2f-995006745e6e,2.0,writer
35,bbc6f983-7fd2-430c-9006-926dddd8a7c3,106.31,107,512,77,bbc6f983-7fd2-430c-9006-926dddd8a7c3,2.0,writer
36,1d00b4ba-d95e-46e2-b8a7-f1414b04b609,110.59,111,512,77,1d00b4ba-d95e-46e2-b8a7-f1414b04b609,2.0,writer
37,a9e65387-12da-4c21-b73c-69d4427b2262,105.00,105,512,77,a9e65387-12da-4c21-b73c-69d4427b2262,2.0,writer
38,cc202d17-a6ec-4410-97b9-fcfc5b9b3548,129.39,130,512,77,cc202d17-a6ec-4410-97b9-fcfc5b9b3548,2.0,writer
39,42f10ed3-4bac-4c29-85e3-0a6c37af5e85,149.63,150,512,77,42f10ed3-4bac-4c29-85e3-0a6c37af5e85,2.0,writer
40,ef1195fe-00b2-4713-adba-3154458bc5ed,104.84,105,512,77,ef1195fe-00b2-4713-adba-3154458bc5ed,2.0,writer
41,d0f97818-8913-4441-b41d-439331d310b8,171.77,172,512,77,d0f97818-8913-4441-b41d-439331d310b8,2.0,writer
42,a5d4f8a1-d3e2-4890-84b6-c72f07d4b21c,108.40,109,512,77,a5d4f8a1-d3e2-4890-84b6-c72f07d4b21c,2.0,writer
43,f80bf06d-7a86-4f95-81a9-a924ef72a94e,102.07,103,512,77,f80bf06d-7a86-4f95-81a9-a924ef72a94e,2.0,writer
